zip,city,state,county,timezone
85341,Lukeville,Arizona,Pima,America/Phoenix
85342,Morristown,Arizona,Yavapai,America/Phoenix
85343,Palo Verde,Arizona,Maricopa,America/Phoenix
85344,Parker,Arizona,La Paz,America/Phoenix
85345,Peoria,Arizona,Maricopa,America/Phoenix
85346,Quartzsite,Arizona,La Paz,America/Phoenix
85347,Roll,Arizona,Yuma,America/Phoenix
85348,Salome,Arizona,La Paz,America/Phoenix
85349,San Luis,Arizona,Yuma,America/Phoenix
85350,Somerton,Arizona,Yuma,America/Phoenix
85351,Sun City,Arizona,Maricopa,America/Phoenix
85352,Tacna,Arizona,Yuma,America/Phoenix
85353,Tolleson,Arizona,Maricopa,America/Phoenix
85354,Tonopah,Arizona,Maricopa,America/Phoenix
85355,Waddell,Arizona,Maricopa,America/Phoenix
85356,Wellton,Arizona,Yuma,America/Phoenix
85357,Wenden,Arizona,La Paz,America/Phoenix
85360,Wikieup,Arizona,Mohave,America/Phoenix
85361,Wittmann,Arizona,Maricopa,America/Phoenix
85362,Yarnell,Arizona,Yavapai,America/Phoenix
85363,Youngtown,Arizona,Maricopa,America/Phoenix
85364,Yuma,Arizona,Yuma,America/Phoenix
85365,Yuma,Arizona,Yuma,America/Phoenix
85367,Yuma,Arizona,Yuma,America/Phoenix
85371,Poston,Arizona,La Paz,America/Phoenix
85373,Sun City,Arizona,Maricopa,America/Phoenix
85374,Surprise,Arizona,Maricopa,America/Phoenix
85375,Sun City West,Arizona,Maricopa,America/Phoenix
85377,Carefree,Arizona,Maricopa,America/Phoenix
85378,Surprise,Arizona,Maricopa,America/Phoenix
85379,Surprise,Arizona,Maricopa,America/Phoenix
85381,Peoria,Arizona,Maricopa,America/Phoenix
85382,Peoria,Arizona,Maricopa,America/Phoenix
85383,Peoria,Arizona,Maricopa,America/Phoenix
85387,Surprise,Arizona,Maricopa,America/Phoenix
85388,Surprise,Arizona,Maricopa,America/Phoenix
85390,Wickenburg,Arizona,Maricopa,America/Phoenix
85392,Avondale,Arizona,Maricopa,America/Phoenix
85395,Goodyear,Arizona,Maricopa,America/Phoenix
85396,Buckeye,Arizona,Maricopa,America/Phoenix
85501,Globe,Arizona,Gila,America/Phoenix
85530,Bylas,Arizona,Graham,America/Phoenix
85531,Central,Arizona,Graham,America/Phoenix
85532,Claypool,Arizona,Gila,America/Phoenix
85533,Clifton,Arizona,Greenlee,America/Phoenix
85534,Duncan,Arizona,Greenlee,America/Phoenix
85535,Eden,Arizona,Graham,America/Phoenix
85536,Fort Thomas,Arizona,Graham,America/Phoenix
85539,Miami,Arizona,Gila,America/Phoenix
85540,Morenci,Arizona,Greenlee,America/Phoenix
85541,Payson,Arizona,Gila,America/Phoenix
85542,Peridot,Arizona,Graham,America/Phoenix
85543,Pima,Arizona,Graham,America/Phoenix
85544,Pine,Arizona,Gila,America/Phoenix
85545,Roosevelt,Arizona,Gila,America/Phoenix
85546,Safford,Arizona,Graham,America/Phoenix
85550,San Carlos,Arizona,Gila,America/Phoenix
85551,Solomon,Arizona,Graham,America/Phoenix
85552,Thatcher,Arizona,Graham,America/Phoenix
85553,Tonto Basin,Arizona,Gila,America/Phoenix
85554,Young,Arizona,Gila,America/Phoenix
85601,Arivaca,Arizona,Pima,America/Phoenix
85602,Benson,Arizona,Cochise,America/Phoenix
85603,Bisbee,Arizona,Cochise,America/Phoenix
85605,Bowie,Arizona,Cochise,America/Phoenix
85606,Cochise,Arizona,Cochise,America/Phoenix
85607,Douglas,Arizona,Cochise,America/Phoenix
85608,Douglas,Arizona,Cochise,America/Phoenix
85609,Dragoon,Arizona,Cochise,America/Phoenix
85610,Elfrida,Arizona,Cochise,America/Phoenix
85611,Elgin,Arizona,Santa Cruz,America/Phoenix
85613,Fort Huachuca,Arizona,Cochise,America/Phoenix
85614,Green Valley,Arizona,Pima,America/Phoenix
85615,Hereford,Arizona,Cochise,America/Phoenix
85616,Huachuca City,Arizona,Cochise,America/Phoenix
85617,McNeal,Arizona,Cochise,America/Phoenix
85618,Mammoth,Arizona,Pinal,America/Phoenix
85619,Mount Lemmon,Arizona,Pima,America/Phoenix
85620,Naco,Arizona,Cochise,America/Phoenix
85621,Nogales,Arizona,Santa Cruz,America/Phoenix
85622,Green Valley,Arizona,Pima,America/Phoenix
85623,Oracle,Arizona,Pinal,America/Phoenix
85624,Patagonia,Arizona,Santa Cruz,America/Phoenix
85625,Pearce,Arizona,Cochise,America/Phoenix
85626,Pirtleville,Arizona,Cochise,America/Phoenix
85627,Pomerene,Arizona,Cochise,America/Phoenix
85629,Sahuarita,Arizona,Pima,America/Phoenix
85630,Saint David,Arizona,Cochise,America/Phoenix
85631,San Manuel,Arizona,Pinal,America/Phoenix
85632,San Simon,Arizona,Cochise,America/Phoenix
85633,Sasabe,Arizona,Pima,America/Phoenix
85634,Sells,Arizona,Pima,America/Phoenix
85635,Sierra Vista,Arizona,Cochise,America/Phoenix
85637,Sonoita,Arizona,Santa Cruz,America/Phoenix
85638,Tombstone,Arizona,Cochise,America/Phoenix
85639,Topawa,Arizona,Pima,America/Phoenix
85640,Tumacacori,Arizona,Santa Cruz,America/Phoenix
85641,Vail,Arizona,Pima,America/Phoenix
85643,Willcox,Arizona,Graham,America/Phoenix
85645,Amado,Arizona,Pima,America/Phoenix
85646,Tubac,Arizona,Santa Cruz,America/Phoenix
85648,Rio Rico,Arizona,Santa Cruz,America/Phoenix
85650,Sierra Vista,Arizona,Cochise,America/Phoenix
85653,Marana,Arizona,Pima,America/Phoenix
85654,Rillito,Arizona,Pima,America/Phoenix
85658,Marana,Arizona,Pinal,America/Phoenix
85701,Tucson,Arizona,Pima,America/Phoenix
85704,Tucson,Arizona,Pima,America/Phoenix
85705,Tucson,Arizona,Pima,America/Phoenix
85706,Tucson,Arizona,Pima,America/Phoenix
85707,Tucson,Arizona,Pima,America/Phoenix
85708,Tucson,Arizona,Pima,America/Phoenix
85709,Tucson,Arizona,Pima,America/Phoenix
85710,Tucson,Arizona,Pima,America/Phoenix
85711,Tucson,Arizona,Pima,America/Phoenix
85712,Tucson,Arizona,Pima,America/Phoenix
85713,Tucson,Arizona,Pima,America/Phoenix
85714,Tucson,Arizona,Pima,America/Phoenix
85715,Tucson,Arizona,Pima,America/Phoenix
85716,Tucson,Arizona,Pima,America/Phoenix
85718,Tucson,Arizona,Pima,America/Phoenix
85719,Tucson,Arizona,Pima,America/Phoenix
85721,Tucson,Arizona,Pima,America/Phoenix
85723,Tucson,Arizona,Pima,America/Phoenix
85724,Tucson,Arizona,Pima,America/Phoenix
85726,Tucson,Arizona,Pima,America/Phoenix
85730,Tucson,Arizona,Pima,America/Phoenix
85734,Tucson,Arizona,Pima,America/Phoenix
85735,Tucson,Arizona,Pima,America/Phoenix
85736,Tucson,Arizona,Pima,America/Phoenix
85737,Tucson,Arizona,Pima,America/Phoenix
85739,Tucson,Arizona,Pinal,America/Phoenix
85741,Tucson,Arizona,Pima,America/Phoenix
85742,Tucson,Arizona,Pima,America/Phoenix
85743,Tucson,Arizona,Pima,America/Phoenix
85745,Tucson,Arizona,Pima,America/Phoenix
85746,Tucson,Arizona,Pima,America/Phoenix
85747,Tucson,Arizona,Pima,America/Phoenix
85748,Tucson,Arizona,Pima,America/Phoenix
85749,Tucson,Arizona,Pima,America/Phoenix
85750,Tucson,Arizona,Pima,America/Phoenix
85755,Tucson,Arizona,Pima,America/Phoenix
85756,Tucson,Arizona,Pima,America/Phoenix
85757,Tucson,Arizona,Pima,America/Phoenix
85901,Show Low,Arizona,Navajo,America/Phoenix
85902,Show Low,Arizona,Navajo,America/Phoenix
85911,Cibecue,Arizona,Navajo,America/Phoenix
85912,White Mountain Lake,Arizona,Navajo,America/Phoenix
85920,Alpine,Arizona,Apache,America/Phoenix
85922,Blue,Arizona,Greenlee,America/Phoenix
85923,Clay Springs,Arizona,Navajo,America/Phoenix
85924,Concho,Arizona,Apache,America/Phoenix
85925,Eagar,Arizona,Apache,America/Phoenix
85926,Fort Apache,Arizona,Navajo,America/Phoenix
85927,Greer,Arizona,Apache,America/Phoenix
85928,Heber,Arizona,Navajo,America/Phoenix
85929,Lakeside,Arizona,Navajo,America/Phoenix
85930,Mcnary,Arizona,Apache,America/Phoenix
85931,Forest Lakes,Arizona,Coconino,America/Phoenix
85932,Nutrioso,Arizona,Apache,America/Phoenix
85933,Overgaard,Arizona,Navajo,America/Phoenix
85934,Pinedale,Arizona,Navajo,America/Phoenix
85935,Pinetop,Arizona,Navajo,America/Phoenix
85936,Saint Johns,Arizona,Apache,America/Phoenix
85937,Snowflake,Arizona,Navajo,America/Phoenix
85938,Springerville,Arizona,Apache,America/Phoenix
85939,Taylor,Arizona,Navajo,America/Phoenix
85940,Vernon,Arizona,Apache,America/Phoenix
85941,Whiteriver,Arizona,Gila,America/Phoenix
85942,Woodruff,Arizona,Navajo,America/Phoenix
86001,Flagstaff,Arizona,Coconino,America/Phoenix
86003,Flagstaff,Arizona,Coconino,America/Denver
86004,Flagstaff,Arizona,Coconino,America/Phoenix
86005,Flagstaff,Arizona,Coconino,America/Phoenix
86011,Flagstaff,Arizona,Coconino,America/Phoenix
86015,Bellemont,Arizona,Coconino,America/Phoenix
86016,Gray Mountain,Arizona,Coconino,America/Denver
86017,Munds Park,Arizona,Coconino,America/Phoenix
86018,Parks,Arizona,Coconino,America/Phoenix
86020,Cameron,Arizona,Coconino,America/Denver
86021,Colorado City,Arizona,Mohave,America/Phoenix
86022,Fredonia,Arizona,Coconino,America/Phoenix
86023,Grand Canyon,Arizona,Coconino,America/Phoenix
86024,Happy Jack,Arizona,Coconino,America/Phoenix
86025,Holbrook,Arizona,Navajo,America/Phoenix
86028,Petrified Forest Natl Pk,Arizona,Apache,America/Phoenix
86029,Sun Valley,Arizona,Navajo,America/Phoenix
86030,Hotevilla,Arizona,Coconino,America/Phoenix
86031,Indian Wells,Arizona,Navajo,America/Denver
86032,Joseph City,Arizona,Navajo,America/Phoenix
86033,Kayenta,Arizona,Navajo,America/Denver
86034,Keams Canyon,Arizona,Navajo,America/Denver
86035,Leupp,Arizona,Coconino,America/Denver
86036,Marble Canyon,Arizona,Coconino,America/Phoenix
86038,Mormon Lake,Arizona,Coconino,America/Phoenix
86039,Kykotsmovi Village,Arizona,Navajo,America/Phoenix
86040,Page,Arizona,Coconino,America/Denver
86042,Polacca,Arizona,Navajo,America/Phoenix
86043,Second Mesa,Arizona,Navajo,America/Phoenix
86044,Tonalea,Arizona,Coconino,America/Denver
86045,Tuba City,Arizona,Coconino,America/Denver
86046,Williams,Arizona,Coconino,America/Phoenix
86047,Winslow,Arizona,Navajo,America/Denver
86052,North Rim,Arizona,Coconino,America/Phoenix
86053,Kaibeto,Arizona,Coconino,America/Denver
86054,Shonto,Arizona,Navajo,America/Denver
86301,Prescott,Arizona,Yavapai,America/Phoenix
86303,Prescott,Arizona,Yavapai,America/Phoenix
86305,Prescott,Arizona,Yavapai,America/Phoenix
86313,Prescott,Arizona,Yavapai,America/Phoenix
86314,Prescott Valley,Arizona,Yavapai,America/Phoenix
86315,Prescott Valley,Arizona,Yavapai,America/Phoenix
86320,Ash Fork,Arizona,Coconino,America/Phoenix
86321,Bagdad,Arizona,Yavapai,America/Phoenix
86322,Camp Verde,Arizona,Yavapai,America/Phoenix
86323,Chino Valley,Arizona,Yavapai,America/Phoenix
86324,Clarkdale,Arizona,Yavapai,America/Phoenix
86325,Cornville,Arizona,Yavapai,America/Phoenix
86326,Cottonwood,Arizona,Yavapai,America/Phoenix
86327,Dewey,Arizona,Yavapai,America/Phoenix
86329,Humboldt,Arizona,Yavapai,America/Phoenix
86331,Jerome,Arizona,Yavapai,America/Phoenix
86332,Kirkland,Arizona,Yavapai,America/Phoenix
86333,Mayer,Arizona,Yavapai,America/Phoenix
86334,Paulden,Arizona,Yavapai,America/Phoenix
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
